file,speaker,label
25174.wav,Donald Trump,bona-fide
25175.wav,Martin Luther King,bona-fide
25176.wav,Arnold Schwarzenegger,bona-fide
25181.wav,Martin Luther King,bona-fide
25182.wav,Donald Trump,bona-fide
25183.wav,Donald Trump,bona-fide
25184.wav,Louis Farrakhan,bona-fide
25187.wav,Donald Trump,bona-fide
25190.wav,Alec Guinness,bona-fide
25192.wav,Ayn Rand,bona-fide
25193.wav,Christopher Hitchens,bona-fide
25194.wav,Alec Guinness,bona-fide
25195.wav,Bill Clinton,bona-fide
25199.wav,Bernie Sanders,bona-fide
25200.wav,Barack Obama,bona-fide
25202.wav,Barack Obama,bona-fide
25203.wav,Ronald Reagan,bona-fide
25204.wav,Alec Guinness,bona-fide
25206.wav,Barack Obama,bona-fide
25207.wav,George Carlin,bona-fide
25209.wav,Winston Churchill,bona-fide
25211.wav,Winston Churchill,bona-fide
25214.wav,Donald Trump,bona-fide
25215.wav,Donald Trump,bona-fide
25217.wav,Alan Watts,bona-fide
25222.wav,Bernie Sanders,bona-fide
25224.wav,Barack Obama,bona-fide
25227.wav,Donald Trump,bona-fide
25230.wav,Barack Obama,bona-fide
25231.wav,Donald Trump,bona-fide
25232.wav,Bernie Sanders,bona-fide
25233.wav,Mark Zuckerberg,bona-fide
25235.wav,Barack Obama,bona-fide
25237.wav,Winston Churchill,bona-fide
25238.wav,Barack Obama,bona-fide
25242.wav,Alec Guinness,bona-fide
25243.wav,Barack Obama,bona-fide
25244.wav,Alec Guinness,bona-fide
25245.wav,Barack Obama,bona-fide
25247.wav,Ronald Reagan,bona-fide
25251.wav,Barack Obama,bona-fide
25252.wav,Alec Guinness,bona-fide
25253.wav,Bernie Sanders,bona-fide
25254.wav,Donald Trump,bona-fide
25255.wav,Alec Guinness,bona-fide
25256.wav,Donald Trump,bona-fide
25257.wav,Winston Churchill,bona-fide
25258.wav,Richard Nixon,bona-fide
25259.wav,Alec Guinness,bona-fide
25262.wav,Bernie Sanders,bona-fide
25264.wav,Milton Friedman,bona-fide
25267.wav,Norm MacDonald,bona-fide
25268.wav,Barack Obama,bona-fide
25271.wav,Alec Guinness,bona-fide
25272.wav,Alec Guinness,bona-fide
25276.wav,Barack Obama,bona-fide
25277.wav,Martin Luther King,bona-fide
25278.wav,Winston Churchill,bona-fide
25279.wav,George Carlin,bona-fide
25280.wav,Alec Guinness,bona-fide
25281.wav,Donald Trump,bona-fide
25282.wav,Ronald Reagan,bona-fide
25283.wav,Milton Friedman,bona-fide
25284.wav,Donald Trump,bona-fide
25285.wav,Nick Offerman,bona-fide
25287.wav,Bernie Sanders,bona-fide
25288.wav,Bill Clinton,bona-fide
25289.wav,Bill Clinton,bona-fide
25290.wav,Bill Burr,bona-fide
25295.wav,Donald Trump,bona-fide
25298.wav,Alec Guinness,bona-fide
25299.wav,Barack Obama,bona-fide
25300.wav,Barack Obama,bona-fide
25302.wav,Barack Obama,bona-fide
25303.wav,Barack Obama,bona-fide
25304.wav,Lyndon Johnson,bona-fide
25306.wav,Bill Clinton,bona-fide
25307.wav,Donald Trump,bona-fide
25310.wav,Ayn Rand,bona-fide
25313.wav,Gilbert Gottfried,bona-fide
25314.wav,Donald Trump,bona-fide
25315.wav,Alec Guinness,bona-fide
25316.wav,Arnold Schwarzenegger,bona-fide
25317.wav,Ayn Rand,bona-fide
25318.wav,Donald Trump,bona-fide
25320.wav,Ayn Rand,bona-fide
25322.wav,Barack Obama,bona-fide
25325.wav,Donald Trump,bona-fide
25326.wav,Donald Trump,bona-fide
25327.wav,Bernie Sanders,bona-fide
25328.wav,Louis Farrakhan,bona-fide
25329.wav,Christopher Hitchens,bona-fide
25330.wav,Alec Guinness,bona-fide
25332.wav,Alec Guinness,bona-fide
25333.wav,Ronald Reagan,bona-fide
25334.wav,Bernie Sanders,bona-fide
25335.wav,Milton Friedman,bona-fide
25338.wav,George Carlin,bona-fide
25342.wav,Nick Offerman,bona-fide
25343.wav,Louis Farrakhan,bona-fide
25344.wav,FDR,bona-fide
25345.wav,Ronald Reagan,bona-fide
25346.wav,Louis Farrakhan,bona-fide
25349.wav,Bill Clinton,bona-fide
25354.wav,Donald Trump,bona-fide
25360.wav,Ronald Reagan,bona-fide
25362.wav,Bob Ross,bona-fide
25364.wav,Bernie Sanders,bona-fide
25372.wav,Barack Obama,bona-fide
25373.wav,Donald Trump,bona-fide
25374.wav,Harry Truman,bona-fide
25375.wav,Bill Clinton,bona-fide
25376.wav,Winston Churchill,bona-fide
25377.wav,Donald Trump,bona-fide
25378.wav,Adam Driver,bona-fide
25379.wav,Ronald Reagan,bona-fide
25381.wav,Ayn Rand,bona-fide
25383.wav,FDR,bona-fide
25385.wav,Barack Obama,bona-fide
25386.wav,Bill Clinton,bona-fide
25387.wav,Donald Trump,bona-fide
25388.wav,Ayn Rand,bona-fide
25389.wav,Dwight Eisenhower,bona-fide
25390.wav,Barack Obama,bona-fide
25391.wav,Dwight Eisenhower,bona-fide
25396.wav,Alec Guinness,bona-fide
25397.wav,Alan Watts,bona-fide
25398.wav,Donald Trump,bona-fide
25399.wav,Donald Trump,bona-fide
25402.wav,Alexandria Ocasio-Cortez,bona-fide
25403.wav,Ronald Reagan,bona-fide
25404.wav,Donald Trump,bona-fide
25408.wav,Kanye West,bona-fide
25409.wav,Bill Burr,bona-fide
25410.wav,Barack Obama,bona-fide
25411.wav,Donald Trump,bona-fide
25412.wav,Orson Welles,bona-fide
25413.wav,Ayn Rand,bona-fide
25414.wav,Ayn Rand,bona-fide
25415.wav,FDR,bona-fide
25416.wav,Donald Trump,bona-fide
25417.wav,Ronald Reagan,bona-fide
25419.wav,Ronald Reagan,bona-fide
25423.wav,Bernie Sanders,bona-fide
25424.wav,JFK,bona-fide
25426.wav,Bill Clinton,bona-fide
25428.wav,Barack Obama,bona-fide
25432.wav,Mark Zuckerberg,bona-fide
25433.wav,Bernie Sanders,bona-fide
25434.wav,Christopher Hitchens,bona-fide
25435.wav,Donald Trump,bona-fide
25436.wav,Donald Trump,bona-fide
25437.wav,JFK,bona-fide
25439.wav,Donald Trump,bona-fide
25440.wav,Ronald Reagan,bona-fide
25442.wav,Bill Clinton,bona-fide
25443.wav,Alexandria Ocasio-Cortez,bona-fide
25444.wav,Barack Obama,bona-fide
25446.wav,Ronald Reagan,bona-fide
25448.wav,Bill Clinton,bona-fide
25449.wav,Milton Friedman,bona-fide
25451.wav,Donald Trump,bona-fide
25452.wav,Bill Burr,bona-fide
25453.wav,Martin Luther King,bona-fide
25454.wav,Christopher Hitchens,bona-fide
25455.wav,Donald Trump,bona-fide
25458.wav,Bill Clinton,bona-fide
25459.wav,Donald Trump,bona-fide
25460.wav,Donald Trump,bona-fide
25461.wav,Donald Trump,bona-fide
25462.wav,Bernie Sanders,bona-fide
25464.wav,Arnold Schwarzenegger,bona-fide
25465.wav,Martin Luther King,bona-fide
25466.wav,Donald Trump,bona-fide
25467.wav,Donald Trump,bona-fide
25468.wav,Kanye West,bona-fide
25469.wav,Alec Guinness,bona-fide
25471.wav,Malcolm X,bona-fide
25472.wav,Mark Zuckerberg,bona-fide
25473.wav,Donald Trump,bona-fide
25474.wav,George Carlin,bona-fide
25476.wav,Donald Trump,bona-fide
25477.wav,Barack Obama,bona-fide
25478.wav,Winston Churchill,bona-fide
25479.wav,Ayn Rand,bona-fide
25482.wav,Mark Zuckerberg,bona-fide
25483.wav,Bernie Sanders,bona-fide
25484.wav,Barack Obama,bona-fide
25485.wav,Bernie Sanders,bona-fide
25487.wav,Barack Obama,bona-fide
25489.wav,Donald Trump,bona-fide
25490.wav,Bill Clinton,bona-fide
25491.wav,Bernie Sanders,bona-fide
25492.wav,Dwight Eisenhower,bona-fide
25493.wav,Barack Obama,bona-fide
25494.wav,Alec Guinness,bona-fide
25495.wav,Milton Friedman,bona-fide
25499.wav,Alec Guinness,bona-fide
25500.wav,Boris Johnson,bona-fide
25502.wav,Barack Obama,bona-fide
25504.wav,Donald Trump,bona-fide
25506.wav,Bill Clinton,bona-fide
25507.wav,Donald Trump,bona-fide
25509.wav,Donald Trump,bona-fide
25510.wav,George Carlin,bona-fide
25511.wav,Barack Obama,bona-fide
25512.wav,Barack Obama,bona-fide
25514.wav,Bill Burr,bona-fide
25515.wav,Alec Guinness,bona-fide
25517.wav,Christopher Hitchens,bona-fide
25519.wav,Martin Luther King,bona-fide
25520.wav,Mark Zuckerberg,bona-fide
25521.wav,FDR,bona-fide
25523.wav,Ayn Rand,bona-fide
25526.wav,Donald Trump,bona-fide
25527.wav,Milton Friedman,bona-fide
25528.wav,Barack Obama,bona-fide
25529.wav,Barack Obama,bona-fide
25530.wav,Queen Elizabeth II,bona-fide
25532.wav,Bernie Sanders,bona-fide
25533.wav,Bill Clinton,bona-fide
25534.wav,Alec Guinness,bona-fide
25536.wav,George Carlin,bona-fide
25537.wav,Barack Obama,bona-fide
25538.wav,Louis Farrakhan,bona-fide
25539.wav,Donald Trump,bona-fide
25540.wav,Bernie Sanders,bona-fide
25541.wav,Bernie Sanders,bona-fide
25542.wav,Alec Guinness,bona-fide
25543.wav,Dwight Eisenhower,bona-fide
25544.wav,Barack Obama,bona-fide
25547.wav,Queen Elizabeth II,bona-fide
25548.wav,Bernie Sanders,bona-fide
25549.wav,Alec Guinness,bona-fide
25550.wav,Milton Friedman,bona-fide
25553.wav,Barack Obama,bona-fide
25555.wav,Barack Obama,bona-fide
25556.wav,Winston Churchill,bona-fide
25558.wav,Mark Zuckerberg,bona-fide
25561.wav,Alec Guinness,bona-fide
25562.wav,Bill Clinton,bona-fide
25563.wav,Barack Obama,bona-fide
25564.wav,FDR,bona-fide
25565.wav,Bill Clinton,bona-fide
25566.wav,Martin Luther King,bona-fide
25567.wav,Donald Trump,bona-fide
25568.wav,Christopher Hitchens,bona-fide
25569.wav,Bill Clinton,bona-fide
25574.wav,Bernie Sanders,bona-fide
25575.wav,Bill Clinton,bona-fide
25576.wav,Donald Trump,bona-fide
25577.wav,John Cleese,bona-fide
25579.wav,Donald Trump,bona-fide
25581.wav,Bill Burr,bona-fide
25584.wav,Winston Churchill,bona-fide
25585.wav,Bernie Sanders,bona-fide
25586.wav,Barack Obama,bona-fide
25587.wav,Donald Trump,bona-fide
25588.wav,Ayn Rand,bona-fide
25589.wav,Barack Obama,bona-fide
25591.wav,Bill Burr,bona-fide
25593.wav,Dwight Eisenhower,bona-fide
25594.wav,Donald Trump,bona-fide
25595.wav,Alec Guinness,bona-fide
25597.wav,Bernie Sanders,bona-fide
25598.wav,Alec Guinness,bona-fide
25599.wav,Alec Guinness,bona-fide
25602.wav,Christopher Hitchens,bona-fide
25603.wav,Donald Trump,bona-fide
25604.wav,Winston Churchill,bona-fide
25605.wav,Alec Guinness,bona-fide
25606.wav,Donald Trump,bona-fide
25607.wav,Barack Obama,bona-fide
25609.wav,Winston Churchill,bona-fide
25611.wav,Martin Luther King,bona-fide
25612.wav,Richard Nixon,bona-fide
25614.wav,JFK,bona-fide
25615.wav,Nelson Mandela,bona-fide
25618.wav,John Cleese,bona-fide
25619.wav,Bill Clinton,bona-fide
25620.wav,Alec Guinness,bona-fide
25621.wav,Ronald Reagan,bona-fide
25623.wav,Bernie Sanders,bona-fide
25625.wav,Barack Obama,bona-fide
25626.wav,Barack Obama,bona-fide
25627.wav,Donald Trump,bona-fide
25628.wav,Donald Trump,bona-fide
25629.wav,Donald Trump,bona-fide
25631.wav,Barack Obama,bona-fide
25632.wav,Bernie Sanders,bona-fide
25634.wav,Barack Obama,bona-fide
25635.wav,Bill Clinton,bona-fide
25636.wav,Dwight Eisenhower,bona-fide
25637.wav,Donald Trump,bona-fide
25638.wav,Bernie Sanders,bona-fide
25639.wav,JFK,bona-fide
25640.wav,Donald Trump,bona-fide
25645.wav,Donald Trump,bona-fide
25647.wav,Bill Clinton,bona-fide
25648.wav,Tucker Carlson,bona-fide
25649.wav,Donald Trump,bona-fide
25650.wav,Donald Trump,bona-fide
25651.wav,Malcolm X,bona-fide
25652.wav,Alec Guinness,bona-fide
25654.wav,Donald Trump,bona-fide
25655.wav,Ronald Reagan,bona-fide
25656.wav,Donald Trump,bona-fide
25658.wav,JFK,bona-fide
25659.wav,Winston Churchill,bona-fide
25660.wav,Christopher Hitchens,bona-fide
25661.wav,Barack Obama,bona-fide
25662.wav,Barack Obama,bona-fide
25663.wav,Bill Clinton,bona-fide
25665.wav,Ayn Rand,bona-fide
25666.wav,Ronald Reagan,bona-fide
25668.wav,Ayn Rand,bona-fide
25670.wav,Bernie Sanders,bona-fide
25671.wav,Donald Trump,bona-fide
25672.wav,Ayn Rand,bona-fide
25675.wav,Bernie Sanders,bona-fide
25676.wav,Alec Guinness,bona-fide
25677.wav,Donald Trump,bona-fide
25680.wav,Alec Guinness,bona-fide
25681.wav,Christopher Hitchens,bona-fide
25684.wav,Ayn Rand,bona-fide
25685.wav,Winston Churchill,bona-fide
25686.wav,Alec Guinness,bona-fide
25688.wav,Alec Guinness,bona-fide
25689.wav,Bernie Sanders,bona-fide
25690.wav,Barack Obama,bona-fide
25691.wav,Boris Johnson,bona-fide
25693.wav,Bill Clinton,bona-fide
25696.wav,Martin Luther King,bona-fide
25698.wav,Bernie Sanders,bona-fide
25700.wav,Donald Trump,bona-fide
25702.wav,Barack Obama,bona-fide
25703.wav,Bill Clinton,bona-fide
25704.wav,Dwight Eisenhower,bona-fide
25705.wav,Barack Obama,bona-fide
25706.wav,George Carlin,bona-fide
25708.wav,Malcolm X,bona-fide
25710.wav,Donald Trump,bona-fide
25711.wav,Donald Trump,bona-fide
25712.wav,Dwight Eisenhower,bona-fide
25713.wav,Barack Obama,bona-fide
25715.wav,JFK,bona-fide
25717.wav,Bernie Sanders,bona-fide
25718.wav,Ayn Rand,bona-fide
25721.wav,Donald Trump,bona-fide
25723.wav,Christopher Hitchens,bona-fide
25725.wav,Bernie Sanders,bona-fide
25727.wav,Bill Clinton,bona-fide
25728.wav,Nick Offerman,bona-fide
25730.wav,Barack Obama,bona-fide
25731.wav,Barack Obama,bona-fide
25732.wav,Alec Guinness,bona-fide
25733.wav,JFK,bona-fide
25735.wav,Boris Johnson,bona-fide
25737.wav,Alexandria Ocasio-Cortez,bona-fide
25740.wav,Alec Guinness,bona-fide
25741.wav,FDR,bona-fide
25742.wav,Ayn Rand,bona-fide
25744.wav,Ayn Rand,bona-fide
25750.wav,Ayn Rand,bona-fide
25751.wav,Richard Nixon,bona-fide
25752.wav,Barack Obama,bona-fide
25753.wav,Alec Guinness,bona-fide
25754.wav,Barack Obama,bona-fide
25755.wav,Dwight Eisenhower,bona-fide
25756.wav,Ayn Rand,bona-fide
25757.wav,Winston Churchill,bona-fide
25759.wav,Donald Trump,bona-fide
25762.wav,Louis Farrakhan,bona-fide
25763.wav,Donald Trump,bona-fide
25766.wav,Ayn Rand,bona-fide
25767.wav,Louis Farrakhan,bona-fide
25769.wav,Bill Clinton,bona-fide
25774.wav,Ronald Reagan,bona-fide
25775.wav,Bill Clinton,bona-fide
25778.wav,Martin Luther King,bona-fide
25779.wav,Donald Trump,bona-fide
25781.wav,Robert Kardashian,bona-fide
25783.wav,Ronald Reagan,bona-fide
25785.wav,Barack Obama,bona-fide
25787.wav,Arnold Schwarzenegger,bona-fide
25789.wav,Barack Obama,bona-fide
25790.wav,Christopher Hitchens,bona-fide
25791.wav,Donald Trump,bona-fide
25793.wav,Alec Guinness,bona-fide
25794.wav,Donald Trump,bona-fide
25795.wav,George W. Bush,bona-fide
25796.wav,Martin Luther King,bona-fide
25797.wav,Louis Farrakhan,bona-fide
25798.wav,Alec Guinness,bona-fide
25799.wav,Donald Trump,bona-fide
25800.wav,Barack Obama,bona-fide
25801.wav,Winston Churchill,bona-fide
25802.wav,Winston Churchill,bona-fide
25805.wav,Martin Luther King,bona-fide
25807.wav,Donald Trump,bona-fide
25813.wav,Tucker Carlson,bona-fide
25814.wav,Donald Trump,bona-fide
25815.wav,Barack Obama,bona-fide
25817.wav,Malcolm X,bona-fide
25819.wav,Winston Churchill,bona-fide
25822.wav,Alec Guinness,bona-fide
25823.wav,Alec Guinness,bona-fide
25824.wav,Bernie Sanders,bona-fide
25825.wav,Donald Trump,bona-fide
25826.wav,Donald Trump,bona-fide
25827.wav,John Cleese,bona-fide
25830.wav,Donald Trump,bona-fide
25831.wav,Donald Trump,bona-fide
25832.wav,Lyndon Johnson,bona-fide
25833.wav,Alec Guinness,bona-fide
25834.wav,Bill Clinton,bona-fide
25835.wav,Donald Trump,bona-fide
25837.wav,Donald Trump,bona-fide
25838.wav,Malcolm X,bona-fide
25839.wav,Bernie Sanders,bona-fide
25840.wav,Barack Obama,bona-fide
25841.wav,Richard Nixon,bona-fide
25843.wav,Donald Trump,bona-fide
25844.wav,Richard Nixon,bona-fide
25845.wav,Bernie Sanders,bona-fide
25846.wav,Ayn Rand,bona-fide
25847.wav,Bernie Sanders,bona-fide
25850.wav,Donald Trump,bona-fide
25853.wav,Barack Obama,bona-fide
25854.wav,Donald Trump,bona-fide
25856.wav,Gilbert Gottfried,bona-fide
25859.wav,Barack Obama,bona-fide
25860.wav,George Carlin,bona-fide
25861.wav,Barack Obama,bona-fide
25864.wav,Barack Obama,bona-fide
25865.wav,Donald Trump,bona-fide
25866.wav,Malcolm X,bona-fide
25868.wav,Bill Clinton,bona-fide
25870.wav,Martin Luther King,bona-fide
25872.wav,Ayn Rand,bona-fide
25873.wav,JFK,bona-fide
25875.wav,Ayn Rand,bona-fide
25876.wav,Orson Welles,bona-fide
25877.wav,JFK,bona-fide
25879.wav,Alec Guinness,bona-fide
25880.wav,Gilbert Gottfried,bona-fide
25881.wav,Louis Farrakhan,bona-fide
25882.wav,Bill Clinton,bona-fide
25885.wav,Barack Obama,bona-fide
25886.wav,Donald Trump,bona-fide
25887.wav,Alec Guinness,bona-fide
25892.wav,Bill Clinton,bona-fide
25894.wav,Barack Obama,bona-fide
25896.wav,Donald Trump,bona-fide
25897.wav,Christopher Hitchens,bona-fide
25898.wav,Barack Obama,bona-fide
25900.wav,Barack Obama,bona-fide
25902.wav,Alec Guinness,bona-fide
25903.wav,Kamala Harris,bona-fide
25904.wav,Barack Obama,bona-fide
25906.wav,Mark Zuckerberg,bona-fide
25909.wav,Nick Offerman,bona-fide
25910.wav,Ayn Rand,bona-fide
25911.wav,Barack Obama,bona-fide
25912.wav,Frank Sinatra,bona-fide
25913.wav,Donald Trump,bona-fide
25914.wav,Barack Obama,bona-fide
25915.wav,Ronald Reagan,bona-fide
25916.wav,Mark Zuckerberg,bona-fide
25918.wav,Alec Guinness,bona-fide
25919.wav,Winston Churchill,bona-fide
25921.wav,Boris Johnson,bona-fide
25922.wav,Bill Clinton,bona-fide
25924.wav,Alexandria Ocasio-Cortez,bona-fide
25930.wav,Ronald Reagan,bona-fide
25933.wav,Norm MacDonald,bona-fide
25934.wav,Richard Nixon,bona-fide
25935.wav,Barack Obama,bona-fide
25936.wav,Barack Obama,bona-fide
25937.wav,Ronald Reagan,bona-fide
25940.wav,Donald Trump,bona-fide
25942.wav,Adam Driver,bona-fide
25943.wav,Mark Zuckerberg,bona-fide
25944.wav,Alec Guinness,bona-fide
25945.wav,Bernie Sanders,bona-fide
25947.wav,Martin Luther King,bona-fide
25948.wav,Barack Obama,bona-fide
25951.wav,Winston Churchill,bona-fide
25952.wav,Alec Guinness,bona-fide
25954.wav,Christopher Hitchens,bona-fide
25955.wav,Donald Trump,bona-fide
25956.wav,Martin Luther King,bona-fide
25958.wav,JFK,bona-fide
25959.wav,Barack Obama,bona-fide
25960.wav,Barack Obama,bona-fide
25961.wav,Donald Trump,bona-fide
25962.wav,Dwight Eisenhower,bona-fide
25965.wav,Barack Obama,bona-fide
25966.wav,Barack Obama,bona-fide
25967.wav,Barack Obama,bona-fide
25968.wav,Calvin Coolidge,bona-fide
25969.wav,Christopher Hitchens,bona-fide
25972.wav,Alec Guinness,bona-fide
25973.wav,Alexandria Ocasio-Cortez,bona-fide
25977.wav,Alec Guinness,bona-fide
25979.wav,Barack Obama,bona-fide
25981.wav,Queen Elizabeth II,bona-fide
25982.wav,Louis Farrakhan,bona-fide
25986.wav,Alec Guinness,bona-fide
25987.wav,Barack Obama,bona-fide
25989.wav,Bernie Sanders,bona-fide
25990.wav,Christopher Hitchens,bona-fide
25991.wav,Barack Obama,bona-fide
25993.wav,Mark Zuckerberg,bona-fide
25994.wav,Arnold Schwarzenegger,bona-fide
25995.wav,Alec Guinness,bona-fide
25996.wav,Winston Churchill,bona-fide
25997.wav,Donald Trump,bona-fide
25998.wav,Christopher Hitchens,bona-fide
26000.wav,Alec Guinness,bona-fide
26002.wav,Arnold Schwarzenegger,bona-fide
26005.wav,Ronald Reagan,bona-fide
26006.wav,Bernie Sanders,bona-fide
26007.wav,Barack Obama,bona-fide
26008.wav,Alexandria Ocasio-Cortez,bona-fide
26010.wav,Barack Obama,bona-fide
26011.wav,Donald Trump,bona-fide
26012.wav,Barack Obama,bona-fide
26017.wav,Barack Obama,bona-fide
26018.wav,Christopher Hitchens,bona-fide
26019.wav,Winston Churchill,bona-fide
26020.wav,Mark Zuckerberg,bona-fide
26021.wav,Nick Offerman,bona-fide
26022.wav,Bernie Sanders,bona-fide
26023.wav,Donald Trump,bona-fide
26024.wav,Ayn Rand,bona-fide
26030.wav,Barack Obama,bona-fide
26032.wav,Bill Clinton,bona-fide
26033.wav,Richard Nixon,bona-fide
26035.wav,Louis Farrakhan,bona-fide
26036.wav,Arnold Schwarzenegger,bona-fide
26037.wav,Winston Churchill,bona-fide
26038.wav,Ayn Rand,bona-fide
26040.wav,Barack Obama,bona-fide
26041.wav,Donald Trump,bona-fide
26042.wav,Ayn Rand,bona-fide
26044.wav,Bernie Sanders,bona-fide
26046.wav,Barack Obama,bona-fide
26047.wav,Alec Guinness,bona-fide
26048.wav,Christopher Hitchens,bona-fide
26049.wav,Alec Guinness,bona-fide
26052.wav,Donald Trump,bona-fide
26053.wav,Bill Clinton,bona-fide
26054.wav,Bill Clinton,bona-fide
26059.wav,Adam Driver,bona-fide
26062.wav,Dwight Eisenhower,bona-fide
26064.wav,Donald Trump,bona-fide
26067.wav,FDR,bona-fide
26068.wav,Donald Trump,bona-fide
26069.wav,Nick Offerman,bona-fide
26071.wav,Louis Farrakhan,bona-fide
26072.wav,Arnold Schwarzenegger,bona-fide
26074.wav,Christopher Hitchens,bona-fide
26075.wav,Alec Guinness,bona-fide
26077.wav,Bernie Sanders,bona-fide
26078.wav,Donald Trump,bona-fide
26080.wav,Martin Luther King,bona-fide
26086.wav,FDR,bona-fide
26087.wav,Bernie Sanders,bona-fide
26088.wav,Alec Guinness,bona-fide
26090.wav,Donald Trump,bona-fide
26100.wav,Alec Guinness,bona-fide
26101.wav,Boris Johnson,bona-fide
26103.wav,FDR,bona-fide
26104.wav,Jeff Goldblum,bona-fide
26105.wav,Barack Obama,bona-fide
26107.wav,Ayn Rand,bona-fide
26108.wav,Ayn Rand,bona-fide
26110.wav,Donald Trump,bona-fide
26114.wav,Jeff Goldblum,bona-fide
26119.wav,Milton Friedman,bona-fide
26120.wav,Ayn Rand,bona-fide
26121.wav,Alexandria Ocasio-Cortez,bona-fide
26124.wav,Bill Clinton,bona-fide
26125.wav,Donald Trump,bona-fide
26126.wav,Ayn Rand,bona-fide
26128.wav,Christopher Hitchens,bona-fide
26129.wav,Donald Trump,bona-fide
26130.wav,Donald Trump,bona-fide
26132.wav,JFK,bona-fide
26135.wav,Arnold Schwarzenegger,bona-fide
26136.wav,Bill Clinton,bona-fide
26137.wav,Barack Obama,bona-fide
26138.wav,Ronald Reagan,bona-fide
26139.wav,Ronald Reagan,bona-fide
26140.wav,Bill Clinton,bona-fide
26142.wav,FDR,bona-fide
26145.wav,Adam Driver,bona-fide
26146.wav,Bernie Sanders,bona-fide
26147.wav,Barack Obama,bona-fide
26149.wav,Alec Guinness,bona-fide
26150.wav,Ronald Reagan,bona-fide
26152.wav,Nelson Mandela,bona-fide
26153.wav,FDR,bona-fide
26154.wav,Bill Clinton,bona-fide
26155.wav,Ayn Rand,bona-fide
26156.wav,Winston Churchill,bona-fide
26157.wav,Ayn Rand,bona-fide
26158.wav,Donald Trump,bona-fide
26160.wav,Adam Driver,bona-fide
26161.wav,The Notorious B.I.G.,bona-fide
26162.wav,Christopher Hitchens,bona-fide
26163.wav,Donald Trump,bona-fide
26164.wav,Ronald Reagan,bona-fide
26168.wav,Nelson Mandela,bona-fide
26170.wav,Winston Churchill,bona-fide
26171.wav,Bernie Sanders,bona-fide
26173.wav,Alec Guinness,bona-fide
26174.wav,Barack Obama,bona-fide
26175.wav,Barack Obama,bona-fide
26177.wav,Ayn Rand,bona-fide
26178.wav,Mark Zuckerberg,bona-fide
26186.wav,Alec Guinness,bona-fide
26188.wav,Ronald Reagan,bona-fide
26190.wav,Barack Obama,bona-fide
26192.wav,Barack Obama,bona-fide
26193.wav,Barack Obama,bona-fide
26194.wav,Ayn Rand,bona-fide
26195.wav,Barack Obama,bona-fide
26196.wav,Donald Trump,bona-fide
26197.wav,Donald Trump,bona-fide
26200.wav,Mark Zuckerberg,bona-fide
26201.wav,Donald Trump,bona-fide
26203.wav,Alec Guinness,bona-fide
26204.wav,Bernie Sanders,bona-fide
26206.wav,Bill Clinton,bona-fide
26207.wav,Donald Trump,bona-fide
26208.wav,Donald Trump,bona-fide
26209.wav,Mr. Rogers,bona-fide
26210.wav,Ayn Rand,bona-fide
26212.wav,Donald Trump,bona-fide
26213.wav,Bernie Sanders,bona-fide
26214.wav,Mark Zuckerberg,bona-fide
26215.wav,Bill Clinton,bona-fide
26216.wav,Alec Guinness,bona-fide
26217.wav,Christopher Hitchens,bona-fide
26220.wav,Barack Obama,bona-fide
26221.wav,Boris Johnson,bona-fide
26222.wav,Milton Friedman,bona-fide
26223.wav,Bill Burr,bona-fide
26224.wav,Donald Trump,bona-fide
26225.wav,Frank Sinatra,bona-fide
26229.wav,Barack Obama,bona-fide
26230.wav,Barack Obama,bona-fide
26231.wav,Alec Guinness,bona-fide
26232.wav,Barack Obama,bona-fide
26234.wav,Louis Farrakhan,bona-fide
26235.wav,Ayn Rand,bona-fide
26236.wav,Ronald Reagan,bona-fide
26239.wav,Barack Obama,bona-fide
26240.wav,Barack Obama,bona-fide
26241.wav,Alec Guinness,bona-fide
26242.wav,Ronald Reagan,bona-fide
26243.wav,Barack Obama,bona-fide
26244.wav,Alec Guinness,bona-fide
26246.wav,Dwight Eisenhower,bona-fide
26248.wav,Donald Trump,bona-fide
26249.wav,Christopher Hitchens,bona-fide
26250.wav,Donald Trump,bona-fide
26251.wav,Bill Clinton,bona-fide
26252.wav,Barack Obama,bona-fide
26253.wav,Alec Guinness,bona-fide
26254.wav,Donald Trump,bona-fide
26255.wav,Donald Trump,bona-fide
26256.wav,Nick Offerman,bona-fide
26257.wav,Donald Trump,bona-fide
26258.wav,Malcolm X,bona-fide
26259.wav,Barack Obama,bona-fide
26260.wav,JFK,bona-fide
26263.wav,Barack Obama,bona-fide
26264.wav,Donald Trump,bona-fide
26265.wav,Lyndon Johnson,bona-fide
26267.wav,Mark Zuckerberg,bona-fide
26268.wav,Alec Guinness,bona-fide
26270.wav,Scarlett Johansson,bona-fide
26271.wav,Barack Obama,bona-fide
26272.wav,Bill Clinton,bona-fide
26273.wav,Donald Trump,bona-fide
26274.wav,Bob Ross,bona-fide
26277.wav,Alec Guinness,bona-fide
26278.wav,Nelson Mandela,bona-fide
26280.wav,Donald Trump,bona-fide
26281.wav,Ayn Rand,bona-fide
26282.wav,Donald Trump,bona-fide
26283.wav,Donald Trump,bona-fide
26285.wav,Ayn Rand,bona-fide
26286.wav,Bill Burr,bona-fide
26288.wav,Bill Clinton,bona-fide
26289.wav,Donald Trump,bona-fide
