file,speaker,label
24057.wav,Orson Welles,spoof
24059.wav,Donald Trump,spoof
24060.wav,Ayn Rand,spoof
24061.wav,Nelson Mandela,spoof
24063.wav,Bernie Sanders,spoof
24064.wav,Orson Welles,spoof
24067.wav,Robert Kardashian,spoof
24070.wav,Bill Clinton,spoof
24075.wav,Alec Guinness,spoof
24076.wav,Gilbert Gottfried,spoof
24077.wav,Jerry Seinfeld,spoof
24078.wav,Ayn Rand,spoof
24079.wav,George Carlin,spoof
24080.wav,Ayn Rand,spoof
24081.wav,Mr. Rogers,spoof
24084.wav,Queen Elizabeth II,spoof
24090.wav,Bernie Sanders,spoof
24091.wav,Barack Obama,spoof
24094.wav,Christopher Hitchens,spoof
24098.wav,Martin Luther King,spoof
24101.wav,Christopher Hitchens,spoof
24102.wav,Bill Clinton,spoof
24105.wav,Billie Eilish,spoof
24107.wav,Bernie Sanders,spoof
24108.wav,Winston Churchill,spoof
24109.wav,Mark Zuckerberg,spoof
24112.wav,Bernie Sanders,spoof
24113.wav,Ayn Rand,spoof
24117.wav,Ayn Rand,spoof
24123.wav,Queen Elizabeth II,spoof
24132.wav,Milton Friedman,spoof
24135.wav,George Carlin,spoof
24137.wav,Alec Guinness,spoof
24138.wav,Bill Clinton,spoof
24142.wav,Milton Friedman,spoof
24147.wav,The Notorious B.I.G.,spoof
24148.wav,Bill Clinton,spoof
24149.wav,Mark Zuckerberg,spoof
24150.wav,The Notorious B.I.G.,spoof
24155.wav,Nelson Mandela,spoof
24156.wav,Boris Johnson,spoof
24161.wav,Queen Elizabeth II,spoof
24163.wav,Ronald Reagan,spoof
24166.wav,Winston Churchill,spoof
24167.wav,John Cleese,spoof
24172.wav,George Carlin,spoof
24175.wav,Alec Guinness,spoof
24177.wav,JFK,spoof
24179.wav,2Pac,spoof
24183.wav,Ayn Rand,spoof
24186.wav,FDR,spoof
24187.wav,Alec Guinness,spoof
24190.wav,Bill Clinton,spoof
24192.wav,Ayn Rand,spoof
24193.wav,Dwight Eisenhower,spoof
24194.wav,Ronald Reagan,spoof
24195.wav,George W. Bush,spoof
24196.wav,Bill Clinton,spoof
24197.wav,Martin Luther King,spoof
24199.wav,Ayn Rand,spoof
24207.wav,Alec Guinness,spoof
24208.wav,Ronald Reagan,spoof
24211.wav,Alec Guinness,spoof
24212.wav,Barack Obama,spoof
24215.wav,Bernie Sanders,spoof
24219.wav,Milton Friedman,spoof
24220.wav,Bill Clinton,spoof
24222.wav,Malcolm X,spoof
24228.wav,JFK,spoof
24230.wav,William F. Buckley,spoof
24231.wav,Alec Guinness,spoof
24233.wav,Martin Luther King,spoof
24236.wav,Mr. Rogers,spoof
24239.wav,Barack Obama,spoof
24243.wav,Ayn Rand,spoof
24244.wav,Ayn Rand,spoof
24245.wav,Ayn Rand,spoof
24251.wav,Nick Offerman,spoof
24253.wav,George W. Bush,spoof
24258.wav,Martin Luther King,spoof
24260.wav,FDR,spoof
24262.wav,Norm MacDonald,spoof
24263.wav,Bernie Sanders,spoof
24264.wav,Ronald Reagan,spoof
24266.wav,The Notorious B.I.G.,spoof
24268.wav,Queen Elizabeth II,spoof
24270.wav,Winston Churchill,spoof
24271.wav,Alec Guinness,spoof
24273.wav,Ayn Rand,spoof
24275.wav,Ronald Reagan,spoof
24276.wav,Milton Friedman,spoof
24278.wav,Bernie Sanders,spoof
24279.wav,Bill Burr,spoof
24285.wav,Alec Guinness,spoof
24286.wav,Ronald Reagan,spoof
24290.wav,George Carlin,spoof
24291.wav,Alec Guinness,spoof
24293.wav,Martin Luther King,spoof
24294.wav,FDR,spoof
24301.wav,Nelson Mandela,spoof
24302.wav,Orson Welles,spoof
24304.wav,Bill Clinton,spoof
24305.wav,Alec Guinness,spoof
24307.wav,The Notorious B.I.G.,spoof
24309.wav,Ayn Rand,spoof
24310.wav,Bernie Sanders,spoof
24312.wav,Winston Churchill,spoof
24313.wav,Ayn Rand,spoof
24316.wav,Alec Guinness,spoof
24317.wav,Christopher Hitchens,spoof
24319.wav,Ronald Reagan,spoof
24321.wav,Bernie Sanders,spoof
24322.wav,Ayn Rand,spoof
24324.wav,Martin Luther King,spoof
24326.wav,Christopher Hitchens,spoof
24331.wav,Alec Guinness,spoof
24332.wav,Ayn Rand,spoof
24336.wav,Winston Churchill,spoof
24337.wav,JFK,spoof
24340.wav,Martin Luther King,spoof
24344.wav,Ronald Reagan,spoof
24345.wav,Bernie Sanders,spoof
24346.wav,Ronald Reagan,spoof
24349.wav,Ronald Reagan,spoof
24352.wav,JFK,spoof
24354.wav,Bill Clinton,spoof
24355.wav,Louis Farrakhan,spoof
24356.wav,Martin Luther King,spoof
24364.wav,Mr. Rogers,spoof
24367.wav,Gilbert Gottfried,spoof
24373.wav,Ayn Rand,spoof
24374.wav,Bernie Sanders,spoof
24379.wav,Milton Friedman,spoof
24382.wav,Bernie Sanders,spoof
24390.wav,Norm MacDonald,spoof
24391.wav,Bernie Sanders,spoof
24392.wav,Bernie Sanders,spoof
24393.wav,Alec Guinness,spoof
24398.wav,JFK,spoof
24399.wav,Richard Nixon,spoof
24405.wav,Alan Watts,spoof
24409.wav,Alec Guinness,spoof
24411.wav,Ayn Rand,spoof
24412.wav,Barack Obama,spoof
24418.wav,Kanye West,spoof
24421.wav,Alec Guinness,spoof
24422.wav,Alec Guinness,spoof
24423.wav,JFK,spoof
24429.wav,The Notorious B.I.G.,spoof
24433.wav,Queen Elizabeth II,spoof
24436.wav,George Carlin,spoof
24441.wav,Bill Clinton,spoof
24450.wav,Bernie Sanders,spoof
24452.wav,Ronald Reagan,spoof
24453.wav,Christopher Hitchens,spoof
24454.wav,Arnold Schwarzenegger,spoof
24456.wav,Ronald Reagan,spoof
24459.wav,JFK,spoof
24461.wav,Bernie Sanders,spoof
24463.wav,FDR,spoof
24464.wav,Alec Guinness,spoof
24468.wav,Bill Clinton,spoof
24469.wav,Milton Friedman,spoof
24476.wav,JFK,spoof
24477.wav,Bill Clinton,spoof
24481.wav,Ronald Reagan,spoof
24484.wav,Alec Guinness,spoof
24485.wav,Ronald Reagan,spoof
24488.wav,Christopher Hitchens,spoof
24489.wav,Bernie Sanders,spoof
24491.wav,George W. Bush,spoof
24492.wav,Donald Trump,spoof
24495.wav,Winston Churchill,spoof
24497.wav,Alec Guinness,spoof
24499.wav,Alec Guinness,spoof
24504.wav,Mark Zuckerberg,spoof
24506.wav,The Notorious B.I.G.,spoof
24507.wav,Bill Clinton,spoof
24509.wav,Bill Clinton,spoof
24510.wav,FDR,spoof
24514.wav,George W. Bush,spoof
24519.wav,Bernie Sanders,spoof
24521.wav,2Pac,spoof
24522.wav,Barack Obama,spoof
24523.wav,Winston Churchill,spoof
24524.wav,Winston Churchill,spoof
24531.wav,Bill Clinton,spoof
24534.wav,Louis Farrakhan,spoof
24536.wav,Ronald Reagan,spoof
24537.wav,Bill Clinton,spoof
24538.wav,Alec Guinness,spoof
24539.wav,Milton Friedman,spoof
24544.wav,Ronald Reagan,spoof
24548.wav,Alec Guinness,spoof
24549.wav,Bill Clinton,spoof
24550.wav,Alec Guinness,spoof
24555.wav,John Cleese,spoof
24557.wav,Alec Guinness,spoof
24561.wav,Ayn Rand,spoof
24562.wav,John Cleese,spoof
24563.wav,Martin Luther King,spoof
24564.wav,Bernie Sanders,spoof
24566.wav,Louis Farrakhan,spoof
24568.wav,Arnold Schwarzenegger,spoof
24572.wav,JFK,spoof
24573.wav,Bill Clinton,spoof
24576.wav,Bill Clinton,spoof
24579.wav,Bill Clinton,spoof
24580.wav,Alec Guinness,spoof
24583.wav,Bernie Sanders,spoof
24587.wav,Richard Nixon,spoof
24591.wav,Christopher Hitchens,spoof
24593.wav,2Pac,spoof
24595.wav,Alec Guinness,spoof
24597.wav,Louis C.K.,spoof
24598.wav,Ayn Rand,spoof
24599.wav,Donald Trump,spoof
24605.wav,Barack Obama,spoof
24607.wav,Bernie Sanders,spoof
24608.wav,Bill Clinton,spoof
24609.wav,The Notorious B.I.G.,spoof
24610.wav,Frank Sinatra,spoof
24612.wav,Alec Guinness,spoof
24614.wav,Bernie Sanders,spoof
24618.wav,Louis Farrakhan,spoof
24620.wav,Alec Guinness,spoof
24623.wav,Alec Guinness,spoof
24626.wav,Gilbert Gottfried,spoof
24633.wav,Bill Clinton,spoof
24638.wav,Orson Welles,spoof
24640.wav,Alec Guinness,spoof
24641.wav,Martin Luther King,spoof
24647.wav,FDR,spoof
24650.wav,Ayn Rand,spoof
24651.wav,Ronald Reagan,spoof
24660.wav,Winston Churchill,spoof
24661.wav,The Notorious B.I.G.,spoof
24662.wav,Alec Guinness,spoof
24663.wav,Ayn Rand,spoof
24671.wav,Christopher Hitchens,spoof
24677.wav,Bernie Sanders,spoof
24680.wav,Barack Obama,spoof
24683.wav,Bernie Sanders,spoof
24689.wav,Bernie Sanders,spoof
24693.wav,Tucker Carlson,spoof
24694.wav,JFK,spoof
24703.wav,Christopher Hitchens,spoof
24704.wav,Adam Driver,spoof
24710.wav,Ayn Rand,spoof
24718.wav,George W. Bush,spoof
24720.wav,Kanye West,spoof
24721.wav,Richard Nixon,spoof
24722.wav,Alec Guinness,spoof
24725.wav,Ayn Rand,spoof
24730.wav,Queen Elizabeth II,spoof
24731.wav,Ayn Rand,spoof
24736.wav,Alec Guinness,spoof
24739.wav,Bill Clinton,spoof
24741.wav,Alec Guinness,spoof
24744.wav,Bill Clinton,spoof
24746.wav,Bill Clinton,spoof
24747.wav,Bill Clinton,spoof
24749.wav,Orson Welles,spoof
24750.wav,Ayn Rand,spoof
24751.wav,Donald Trump,spoof
24753.wav,Alec Guinness,spoof
24755.wav,Bill Clinton,spoof
24756.wav,Bernie Sanders,spoof
24757.wav,Bernie Sanders,spoof
24760.wav,Queen Elizabeth II,spoof
24761.wav,Bernie Sanders,spoof
24764.wav,Ronald Reagan,spoof
24765.wav,Mark Zuckerberg,spoof
24766.wav,Winston Churchill,spoof
24771.wav,Milton Friedman,spoof
24774.wav,Alec Guinness,spoof
24776.wav,Bill Clinton,spoof
24778.wav,Ronald Reagan,spoof
24779.wav,Dwight Eisenhower,spoof
24785.wav,Ayn Rand,spoof
24789.wav,Kanye West,spoof
24792.wav,Queen Elizabeth II,spoof
24794.wav,Alec Guinness,spoof
24803.wav,Ronald Reagan,spoof
24805.wav,Alec Guinness,spoof
24806.wav,FDR,spoof
24807.wav,Bernie Sanders,spoof
24812.wav,Ronald Reagan,spoof
24814.wav,Ronald Reagan,spoof
24819.wav,FDR,spoof
24820.wav,Alec Guinness,spoof
24824.wav,The Notorious B.I.G.,spoof
24825.wav,Alec Guinness,spoof
24826.wav,Orson Welles,spoof
24827.wav,William F. Buckley,spoof
24828.wav,Christopher Hitchens,spoof
24832.wav,George W. Bush,spoof
24835.wav,Bernie Sanders,spoof
24838.wav,Queen Elizabeth II,spoof
24839.wav,Adam Driver,spoof
24843.wav,Bernie Sanders,spoof
24844.wav,Mark Zuckerberg,spoof
24847.wav,Milton Friedman,spoof
24850.wav,Ronald Reagan,spoof
24854.wav,Arnold Schwarzenegger,spoof
24856.wav,Adam Driver,spoof
24857.wav,Alec Guinness,spoof
24858.wav,Christopher Hitchens,spoof
24861.wav,Ronald Reagan,spoof
24863.wav,Barack Obama,spoof
24865.wav,Ronald Reagan,spoof
24870.wav,Christopher Hitchens,spoof
24871.wav,Alan Watts,spoof
24872.wav,Bernie Sanders,spoof
24875.wav,Richard Nixon,spoof
24878.wav,Alan Watts,spoof
24880.wav,Bill Clinton,spoof
24888.wav,Ronald Reagan,spoof
24890.wav,Bill Clinton,spoof
24891.wav,Bill Clinton,spoof
24893.wav,Mr. Rogers,spoof
24895.wav,Bill Clinton,spoof
24896.wav,Ronald Reagan,spoof
24898.wav,Boris Johnson,spoof
24902.wav,Bernie Sanders,spoof
24904.wav,JFK,spoof
24909.wav,Alexandria Ocasio-Cortez,spoof
24912.wav,Bill Clinton,spoof
24913.wav,Ayn Rand,spoof
24914.wav,Bill Clinton,spoof
24916.wav,Alec Guinness,spoof
24920.wav,Bill Clinton,spoof
24927.wav,JFK,spoof
24936.wav,Alec Guinness,spoof
24938.wav,Ayn Rand,spoof
24940.wav,The Notorious B.I.G.,spoof
24942.wav,Bernie Sanders,spoof
24946.wav,Alec Guinness,spoof
24947.wav,Ronald Reagan,spoof
24951.wav,Mark Zuckerberg,spoof
24955.wav,Ronald Reagan,spoof
24960.wav,Alec Guinness,spoof
24965.wav,George W. Bush,spoof
24967.wav,Bernie Sanders,spoof
24973.wav,Ayn Rand,spoof
24974.wav,Ronald Reagan,spoof
24976.wav,Alec Guinness,spoof
24980.wav,Orson Welles,spoof
24983.wav,Alexandria Ocasio-Cortez,spoof
24984.wav,Gilbert Gottfried,spoof
24985.wav,Ronald Reagan,spoof
24988.wav,JFK,spoof
24993.wav,Ayn Rand,spoof
24997.wav,Alec Guinness,spoof
24998.wav,Orson Welles,spoof
25001.wav,Bill Clinton,spoof
25003.wav,Alec Guinness,spoof
25007.wav,Alec Guinness,spoof
25008.wav,Bill Clinton,spoof
25010.wav,Alec Guinness,spoof
25012.wav,Ayn Rand,spoof
25014.wav,Alan Watts,spoof
25015.wav,Ronald Reagan,spoof
25018.wav,Alec Guinness,spoof
25021.wav,Ayn Rand,spoof
25022.wav,The Notorious B.I.G.,spoof
25027.wav,Milton Friedman,spoof
25031.wav,The Notorious B.I.G.,spoof
25036.wav,Bill Clinton,spoof
25039.wav,Alec Guinness,spoof
25040.wav,Bill Clinton,spoof
25041.wav,2Pac,spoof
25042.wav,Alec Guinness,spoof
25045.wav,Alan Watts,spoof
25049.wav,Alec Guinness,spoof
25054.wav,Bill Clinton,spoof
25055.wav,Alan Watts,spoof
25057.wav,Alec Guinness,spoof
25059.wav,Bernie Sanders,spoof
25064.wav,Lyndon Johnson,spoof
25067.wav,Alec Guinness,spoof
25068.wav,Ronald Reagan,spoof
25069.wav,Mark Zuckerberg,spoof
25075.wav,The Notorious B.I.G.,spoof
25078.wav,Bill Clinton,spoof
25079.wav,Ayn Rand,spoof
25082.wav,Mark Zuckerberg,spoof
25083.wav,Ayn Rand,spoof
25084.wav,Milton Friedman,spoof
25087.wav,Adam Driver,spoof
25092.wav,The Notorious B.I.G.,spoof
25095.wav,Alan Watts,spoof
25096.wav,Bernie Sanders,spoof
25098.wav,Norm MacDonald,spoof
25100.wav,Martin Luther King,spoof
25102.wav,Bill Clinton,spoof
25106.wav,Gilbert Gottfried,spoof
25110.wav,Christopher Hitchens,spoof
25112.wav,Bernie Sanders,spoof
25113.wav,Martin Luther King,spoof
25116.wav,Bernie Sanders,spoof
25121.wav,Barack Obama,spoof
25127.wav,Queen Elizabeth II,spoof
25130.wav,John Cleese,spoof
25132.wav,Ayn Rand,spoof
25135.wav,Bernie Sanders,spoof
25137.wav,Ronald Reagan,spoof
25139.wav,Dwight Eisenhower,spoof
25143.wav,FDR,spoof
25144.wav,Bernie Sanders,spoof
25146.wav,JFK,spoof
25147.wav,Boris Johnson,spoof
25149.wav,Ronald Reagan,spoof
25153.wav,Alec Guinness,spoof
25156.wav,Martin Luther King,spoof
25159.wav,Malcolm X,spoof
25161.wav,Alan Watts,spoof
25162.wav,Martin Luther King,spoof
25164.wav,Queen Elizabeth II,spoof
25165.wav,Alec Guinness,spoof
25167.wav,Queen Elizabeth II,spoof
25169.wav,Christopher Hitchens,spoof
25170.wav,Ronald Reagan,spoof
25171.wav,Bernie Sanders,spoof
25172.wav,Bernie Sanders,spoof
25173.wav,Ronald Reagan,spoof
25177.wav,Milton Friedman,spoof
25178.wav,Alec Guinness,spoof
25179.wav,Winston Churchill,spoof
25180.wav,Bernie Sanders,spoof
25185.wav,Bernie Sanders,spoof
25186.wav,Bernie Sanders,spoof
25188.wav,Ronald Reagan,spoof
25189.wav,Bernie Sanders,spoof
25191.wav,Adam Driver,spoof
25196.wav,Alec Guinness,spoof
25197.wav,Dwight Eisenhower,spoof
25198.wav,Bernie Sanders,spoof
25201.wav,Bernie Sanders,spoof
25205.wav,Adam Driver,spoof
25208.wav,Nelson Mandela,spoof
25210.wav,Alec Guinness,spoof
25212.wav,Alexandria Ocasio-Cortez,spoof
25213.wav,Mark Zuckerberg,spoof
25216.wav,George W. Bush,spoof
25218.wav,Bernie Sanders,spoof
25219.wav,Alec Guinness,spoof
25220.wav,Ronald Reagan,spoof
25221.wav,Queen Elizabeth II,spoof
25223.wav,Bernie Sanders,spoof
25225.wav,Orson Welles,spoof
25226.wav,Alec Guinness,spoof
25228.wav,Alan Watts,spoof
25229.wav,Nelson Mandela,spoof
25234.wav,Nelson Mandela,spoof
25236.wav,Ronald Reagan,spoof
25239.wav,Ayn Rand,spoof
25240.wav,Ronald Reagan,spoof
25241.wav,FDR,spoof
25246.wav,Bernie Sanders,spoof
25248.wav,Alec Guinness,spoof
25249.wav,2Pac,spoof
25250.wav,Christopher Hitchens,spoof
25260.wav,Ronald Reagan,spoof
25261.wav,Barack Obama,spoof
25263.wav,Bernie Sanders,spoof
25265.wav,Bernie Sanders,spoof
25266.wav,Milton Friedman,spoof
25269.wav,Queen Elizabeth II,spoof
25270.wav,Bill Clinton,spoof
25273.wav,Alec Guinness,spoof
25274.wav,Bernie Sanders,spoof
25275.wav,Alec Guinness,spoof
25286.wav,FDR,spoof
25291.wav,Adam Driver,spoof
25292.wav,Alan Watts,spoof
25293.wav,Barack Obama,spoof
25294.wav,Alec Guinness,spoof
25296.wav,Alec Guinness,spoof
25297.wav,Ayn Rand,spoof
25301.wav,Bernie Sanders,spoof
25305.wav,Alec Guinness,spoof
25308.wav,Ayn Rand,spoof
25309.wav,Bernie Sanders,spoof
25311.wav,Bill Clinton,spoof
25312.wav,Queen Elizabeth II,spoof
25319.wav,Donald Trump,spoof
25321.wav,Martin Luther King,spoof
25323.wav,Bernie Sanders,spoof
25324.wav,Alec Guinness,spoof
25331.wav,Queen Elizabeth II,spoof
25336.wav,Alec Guinness,spoof
25337.wav,Mark Zuckerberg,spoof
25339.wav,Ayn Rand,spoof
25340.wav,Donald Trump,spoof
25341.wav,Bill Clinton,spoof
25347.wav,Louis C.K.,spoof
25348.wav,Alec Guinness,spoof
25350.wav,Alec Guinness,spoof
25351.wav,Christopher Hitchens,spoof
25352.wav,Bernie Sanders,spoof
25353.wav,Alec Guinness,spoof
25355.wav,Bill Clinton,spoof
25356.wav,Alec Guinness,spoof
25357.wav,Bernie Sanders,spoof
25358.wav,Alec Guinness,spoof
25359.wav,JFK,spoof
25361.wav,The Notorious B.I.G.,spoof
25363.wav,Nelson Mandela,spoof
25365.wav,Mark Zuckerberg,spoof
25366.wav,Dwight Eisenhower,spoof
25367.wav,Martin Luther King,spoof
25368.wav,Bernie Sanders,spoof
25369.wav,Ayn Rand,spoof
25370.wav,Bill Clinton,spoof
25371.wav,Ronald Reagan,spoof
25380.wav,Alec Guinness,spoof
25382.wav,Bernie Sanders,spoof
25384.wav,Bill Clinton,spoof
25392.wav,Christopher Hitchens,spoof
25393.wav,Barack Obama,spoof
25394.wav,Martin Luther King,spoof
25395.wav,Ayn Rand,spoof
25400.wav,Ayn Rand,spoof
25401.wav,Bernie Sanders,spoof
25405.wav,Alec Guinness,spoof
25406.wav,Alec Guinness,spoof
25407.wav,Louis C.K.,spoof
25418.wav,Ayn Rand,spoof
25420.wav,Bernie Sanders,spoof
25421.wav,Martin Luther King,spoof
25422.wav,JFK,spoof
25425.wav,Mitch Hedberg,spoof
25427.wav,Alec Guinness,spoof
25429.wav,Orson Welles,spoof
25430.wav,Martin Luther King,spoof
25431.wav,Boris Johnson,spoof
25438.wav,William F. Buckley,spoof
25441.wav,Tucker Carlson,spoof
25445.wav,Ayn Rand,spoof
25447.wav,Adam Driver,spoof
25450.wav,Boris Johnson,spoof
25456.wav,Mr. Rogers,spoof
25457.wav,Mark Zuckerberg,spoof
25463.wav,Orson Welles,spoof
25470.wav,Ayn Rand,spoof
25475.wav,Bill Clinton,spoof
25480.wav,Ronald Reagan,spoof
25481.wav,Ronald Reagan,spoof
25486.wav,Ronald Reagan,spoof
25488.wav,Ronald Reagan,spoof
25496.wav,Alec Guinness,spoof
25497.wav,Ayn Rand,spoof
25498.wav,Ronald Reagan,spoof
25501.wav,Alec Guinness,spoof
25503.wav,Bill Clinton,spoof
25505.wav,Ayn Rand,spoof
25508.wav,Norm MacDonald,spoof
25513.wav,Bernie Sanders,spoof
25516.wav,Alec Guinness,spoof
25518.wav,Ronald Reagan,spoof
25522.wav,Alec Guinness,spoof
25524.wav,Ronald Reagan,spoof
25525.wav,Barack Obama,spoof
25531.wav,Ayn Rand,spoof
25535.wav,Alan Watts,spoof
25545.wav,Ayn Rand,spoof
25546.wav,Ronald Reagan,spoof
25551.wav,Winston Churchill,spoof
25552.wav,Bernie Sanders,spoof
25554.wav,Bill Burr,spoof
25557.wav,Alec Guinness,spoof
25559.wav,Kanye West,spoof
25560.wav,Queen Elizabeth II,spoof
25570.wav,George Carlin,spoof
25571.wav,Bernie Sanders,spoof
25572.wav,Bill Burr,spoof
25573.wav,Ronald Reagan,spoof
25578.wav,Richard Nixon,spoof
25580.wav,Milton Friedman,spoof
25582.wav,Ronald Reagan,spoof
25583.wav,Bernie Sanders,spoof
25590.wav,Bill Clinton,spoof
25592.wav,Ayn Rand,spoof
25596.wav,Martin Luther King,spoof
25600.wav,The Notorious B.I.G.,spoof
25601.wav,Ronald Reagan,spoof
25608.wav,Bernie Sanders,spoof
25610.wav,George Carlin,spoof
25613.wav,JFK,spoof
25616.wav,Alan Watts,spoof
25617.wav,Alan Watts,spoof
25622.wav,Arnold Schwarzenegger,spoof
25624.wav,Donald Trump,spoof
25630.wav,Gilbert Gottfried,spoof
25633.wav,Alec Guinness,spoof
25641.wav,Ayn Rand,spoof
25642.wav,Alec Guinness,spoof
25643.wav,Ayn Rand,spoof
25644.wav,Christopher Hitchens,spoof
25646.wav,Milton Friedman,spoof
25653.wav,Barack Obama,spoof
25657.wav,Barack Obama,spoof
25664.wav,Mr. Rogers,spoof
25667.wav,Milton Friedman,spoof
25669.wav,2Pac,spoof
25673.wav,Alec Guinness,spoof
25674.wav,Martin Luther King,spoof
25678.wav,Barack Obama,spoof
25679.wav,Queen Elizabeth II,spoof
25682.wav,Bernie Sanders,spoof
25683.wav,Alec Guinness,spoof
25687.wav,Ayn Rand,spoof
25692.wav,Bernie Sanders,spoof
25694.wav,Bill Burr,spoof
25695.wav,Milton Friedman,spoof
25697.wav,2Pac,spoof
25699.wav,JFK,spoof
25701.wav,FDR,spoof
25707.wav,Christopher Hitchens,spoof
25709.wav,Bernie Sanders,spoof
25714.wav,Richard Nixon,spoof
25716.wav,Alec Guinness,spoof
25719.wav,Bernie Sanders,spoof
25720.wav,Bernie Sanders,spoof
25722.wav,Bernie Sanders,spoof
25724.wav,Barack Obama,spoof
25726.wav,Winston Churchill,spoof
25729.wav,Donald Trump,spoof
25734.wav,Alan Watts,spoof
25736.wav,Ayn Rand,spoof
25738.wav,Ayn Rand,spoof
25739.wav,Arnold Schwarzenegger,spoof
25743.wav,Bernie Sanders,spoof
25745.wav,Alec Guinness,spoof
25746.wav,Arnold Schwarzenegger,spoof
25747.wav,Alec Guinness,spoof
25748.wav,Alec Guinness,spoof
25749.wav,Richard Nixon,spoof
25758.wav,Louis Farrakhan,spoof
25760.wav,Ronald Reagan,spoof
25761.wav,Mark Zuckerberg,spoof
25764.wav,Winston Churchill,spoof
25765.wav,Louis Farrakhan,spoof
25768.wav,Richard Nixon,spoof
25770.wav,Bernie Sanders,spoof
25771.wav,Malcolm X,spoof
25772.wav,Ronald Reagan,spoof
25773.wav,Nelson Mandela,spoof
25776.wav,Bernie Sanders,spoof
25777.wav,Barack Obama,spoof
25780.wav,Christopher Hitchens,spoof
25782.wav,Alec Guinness,spoof
25784.wav,Ayn Rand,spoof
25786.wav,Alec Guinness,spoof
25788.wav,Queen Elizabeth II,spoof
25792.wav,Mark Zuckerberg,spoof
25803.wav,Ayn Rand,spoof
25804.wav,Ayn Rand,spoof
25806.wav,Alec Guinness,spoof
25808.wav,Dwight Eisenhower,spoof
25809.wav,Malcolm X,spoof
25810.wav,Bernie Sanders,spoof
25811.wav,Christopher Hitchens,spoof
25812.wav,Christopher Hitchens,spoof
25816.wav,Bill Clinton,spoof
25818.wav,Christopher Hitchens,spoof
25820.wav,Bernie Sanders,spoof
25821.wav,Martin Luther King,spoof
25828.wav,Queen Elizabeth II,spoof
25829.wav,Alec Guinness,spoof
25836.wav,Bernie Sanders,spoof
25842.wav,Ronald Reagan,spoof
25848.wav,Barack Obama,spoof
25849.wav,Ayn Rand,spoof
25851.wav,Bernie Sanders,spoof
25852.wav,Christopher Hitchens,spoof
25855.wav,Ayn Rand,spoof
25857.wav,The Notorious B.I.G.,spoof
25858.wav,Martin Luther King,spoof
25862.wav,JFK,spoof
25863.wav,Ayn Rand,spoof
25867.wav,Jerry Seinfeld,spoof
25869.wav,JFK,spoof
25871.wav,JFK,spoof
25874.wav,Ayn Rand,spoof
25878.wav,Ayn Rand,spoof
25883.wav,Kanye West,spoof
25884.wav,JFK,spoof
25888.wav,Louis C.K.,spoof
25889.wav,George W. Bush,spoof
25890.wav,Alec Guinness,spoof
25891.wav,Bernie Sanders,spoof
25893.wav,Bernie Sanders,spoof
25895.wav,Queen Elizabeth II,spoof
25899.wav,Bill Clinton,spoof
25901.wav,Ayn Rand,spoof
25905.wav,Alec Guinness,spoof
25907.wav,Queen Elizabeth II,spoof
25908.wav,Alec Guinness,spoof
25917.wav,Alan Watts,spoof
25920.wav,Bernie Sanders,spoof
25923.wav,John Cleese,spoof
25925.wav,Queen Elizabeth II,spoof
25926.wav,Martin Luther King,spoof
25927.wav,Barack Obama,spoof
25928.wav,Bernie Sanders,spoof
25929.wav,Robert Kardashian,spoof
25931.wav,Bill Clinton,spoof
25932.wav,Barack Obama,spoof
25938.wav,Bill Burr,spoof
25939.wav,Gilbert Gottfried,spoof
25941.wav,Alec Guinness,spoof
25946.wav,Bernie Sanders,spoof
25949.wav,Alec Guinness,spoof
25950.wav,Bernie Sanders,spoof
25953.wav,George Carlin,spoof
25957.wav,Ronald Reagan,spoof
25963.wav,Alec Guinness,spoof
25964.wav,Milton Friedman,spoof
25970.wav,Alexandria Ocasio-Cortez,spoof
25971.wav,The Notorious B.I.G.,spoof
25974.wav,Barack Obama,spoof
25975.wav,Milton Friedman,spoof
25976.wav,Winston Churchill,spoof
25978.wav,Queen Elizabeth II,spoof
25980.wav,Ayn Rand,spoof
25983.wav,Orson Welles,spoof
25984.wav,Alec Guinness,spoof
25985.wav,Ronald Reagan,spoof
25988.wav,Ayn Rand,spoof
25992.wav,Nelson Mandela,spoof
25999.wav,Bernie Sanders,spoof
26001.wav,Bill Clinton,spoof
26003.wav,Louis C.K.,spoof
26004.wav,Ronald Reagan,spoof
26009.wav,Richard Nixon,spoof
26013.wav,Milton Friedman,spoof
26014.wav,Alec Guinness,spoof
26015.wav,Bill Clinton,spoof
26016.wav,Norm MacDonald,spoof
26025.wav,George W. Bush,spoof
26026.wav,Alec Guinness,spoof
26027.wav,Richard Nixon,spoof
26028.wav,Bill Clinton,spoof
26029.wav,Alec Guinness,spoof
26031.wav,Ronald Reagan,spoof
26034.wav,Gilbert Gottfried,spoof
26039.wav,Alec Guinness,spoof
26043.wav,Adam Driver,spoof
26045.wav,JFK,spoof
26050.wav,Christopher Hitchens,spoof
26051.wav,The Notorious B.I.G.,spoof
26055.wav,Alec Guinness,spoof
26056.wav,Barack Obama,spoof
26057.wav,Alan Watts,spoof
26058.wav,Alec Guinness,spoof
26060.wav,Ronald Reagan,spoof
26061.wav,Norm MacDonald,spoof
26063.wav,Dave Chappelle,spoof
26065.wav,Bernie Sanders,spoof
26066.wav,Bill Clinton,spoof
